time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-02-12 15:02:40.109 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24236257280,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1048152568,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:03:40.110 UTC, , , , , , , , , ,1154,7008794,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7112805,24243159040,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7112805,1676208039915,,, , , , , , , , , ,3145728,4295011991, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1058638328,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:04:40.112 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, ,179791, , , , , , , , , ,76,11, , , ,5,2,10, ,145250, , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7116857,24235225088,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7116857,1676208039915,,, , , , , , , , , ,3145728,4295016043,3,3,3,3, , , , , , , , ,3,1, , ,2, , , , , , , , , ,4052,10, , , , , , ,11,19,1222345624,1, , , , , , ,206201, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,15748, ,29284,145285,2324, , , , , , , , , , 
2023-02-12 15:05:40.114 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7116857,24235220992,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7116857,1676208039915,,, , , , , , , , , ,3145728,4295016043, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1266385816,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:06:40.115 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7116857,24235110400,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7116857,1676208039915,,, , , , , , , , , ,3145728,4295016043, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1295745944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:07:40.117 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7116857,24235020288,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7116857,1676208039915,,, , , , , , , , , ,3145728,4295016043, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1312523160, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:08:40.118 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7116857,24234946560,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7116857,1676208039915,,, , , , , , , , , ,3145728,4295016043, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1343980440,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:09:40.119 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7116857,24235655168,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7116857,1676208039915,,, , , , , , , , , ,3145728,4295016043, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1377534872,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:10:40.121 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7116857,24235745280,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7116857,1676208039915,,, , , , , , , , , ,3145728,4295016043, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1400603544, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:11:40.122 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, ,140630, , , , , , , , , ,76,11, , , ,5,2,10, ,146943, , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7116857,24235741184,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7116857,1676208039915,,, , , , , , , , , ,3145728,4295020115,3,3,3,3, , , , , , , , ,3,1, , ,2, , , , , , , , , ,4072,10, , , , , , ,11,16,433438312, , , , , , , ,154260, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,2036, ,15660,134391,1761, , , , , , , , , , 
2023-02-12 15:12:40.124 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, ,140659, , , , , , , , , ,76,11, , , ,5,2,10, ,147581, , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24235720704,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187,4,4,4,4, , , , , , , , ,3,1, , ,2, , , , , , , , , ,4072,10, , , , , , ,10,14,1070959488,1, , , , , , ,154905, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,2036, ,16292,134397,1761, , , , , , , , , , 
2023-02-12 15:13:40.125 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24235855872,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1326812032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:14:40.126 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24235069440,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1341492096, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:15:40.128 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24229044224,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1351977856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:16:40.129 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24217853952,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1362463616,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:17:40.131 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24216731648,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1372949376,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:18:40.133 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24218320896,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1383435136,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:19:40.135 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24216809472,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1393920896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:20:40.136 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24216764416,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1404406656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:21:40.137 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24216735744,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1412795264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:22:40.138 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24223608832,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1423281024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:23:40.139 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24222904320,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1433766784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:24:40.141 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24214999040,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1444252544,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:25:40.142 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24202850304,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1454738304,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:26:40.143 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24199593984,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1465224064,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:27:40.147 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24199856128,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1475709824,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:28:40.148 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24197402624,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1486195584,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:29:40.150 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24198635520,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1496681344,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:30:40.151 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24185372672,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1505069952,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:31:40.152 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24188944384,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1515555712,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:32:40.154 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24187432960,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1526041472,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:33:40.156 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24188194816,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1536527232,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:34:40.157 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24194174976,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1547012992,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:35:40.158 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24194064384,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1557498752, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:36:40.160 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24193941504,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1567984512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:37:40.161 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24193929216,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1578470272,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 15:38:40.163 UTC, , , , , , , , , ,1594,7009234,3861128,784, ,76, , , , , , , , , , , ,76,11, , , ,5,2,10, , , , , , , , , , , , , , , , ,4294979731,3, ,4294977849, , , , ,7125001,24193921024,74,74,74,74, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7125001,1676208039915,,, , , , , , , , , ,3145728,4295024187, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1588956032,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
