time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-02-12 13:35:39.948 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258162688,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1162168568,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:36:39.950 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258048000,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1197820152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:37:39.953 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24265838592,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1227180280,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:38:39.954 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258723840,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1248151800,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:39:39.956 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258846720,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1292191992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:40:39.958 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258854912,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1317357816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:41:39.960 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258793472,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1338329336,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:42:39.962 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258777088,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1365592312,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:43:39.963 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, ,1, , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257933312,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,11,20,1544651856,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , 
2023-02-12 13:44:39.965 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257732608,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,6,10,971558056,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:45:39.968 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257572864,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,6,10,342811136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:46:39.969 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257466368,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,3,6,1451827392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:47:39.971 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24265244672,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,8,14,611439920, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:48:39.972 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258134016,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,17,31,162768288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:49:39.974 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24259170304,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,16,29,1559428056,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:50:39.977 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24259162112,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,1641216984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:51:39.979 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258973696,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , ,12,21,324635136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:52:39.980 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258932736,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,333023744,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:53:39.981 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258084864,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,343509504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:54:39.982 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258084864,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,353995264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:55:39.984 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24258056192,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,364481024,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:56:39.986 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257863680,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,374966784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:57:39.987 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24257785856,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,383355392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:58:39.988 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24262692864,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,393841152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 13:59:39.990 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24262692864,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,404326912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:00:39.992 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24262574080,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,414812672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:01:39.994 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24262471680,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,425298432, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:02:39.996 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24262213632,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,435784192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:03:39.997 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24261120000,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,446269944, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:04:39.998 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24261001216,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,456755704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:05:40.000 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24260841472,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,467241464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:06:40.002 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24260640768,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,477727224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:07:40.004 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24260431872,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,488212984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:08:40.005 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24261079040,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,498698744,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:09:40.007 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24261079040,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,509184504, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:10:40.008 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24260968448,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,519670264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:11:40.010 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24260841472,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,530156024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-02-12 14:12:40.012 UTC, , , , , , , , , ,250,3175962,29872,112, ,5, , , , , , , , , , , ,5,5, , , ,5,1,6, , , , , , , , , , , , , , , , ,4294970238,3, ,4294968893, , , , ,15902,24260743168,54,54,54,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15902,1676208039902,,, , , , , , , , , ,3145728,4294970238, , , , , , , , , , , , ,3, , , ,2, , , , , , , , , , , , , , , , , , , ,540641784, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
